N,P,K,temperature,humidity,ph,soil_moisture,label
3,28,33,30.33723921,48.88704844,5.755049971,286.09816816978787,mango
37,38,32,31.85744939,45.53106268,5.417340525,275.0344959419411,mango
26,37,30,35.39986338,49.45962621,6.166173833999999,297.59353966719175,mango
14,18,30,29.80747243,52.13797867,5.191265116,291.17718105131274,mango
40,16,35,34.16438906,54.16482251,4.954739564,301.1514779633739,mango
4,20,25,28.93270187,47.94053996,5.664587011,307.511686008635,mango
36,25,33,27.98392787,53.33018851,5.548584852,306.09013376982625,mango
30,17,31,31.20478173,54.49960506,6.804437106,286.8731576583622,mango
28,37,28,32.13409675,50.52559148,6.097869767000001,302.30726810957105,mango
38,15,30,28.91862016,48.13974548,5.075504537,296.06229056354334,mango
12,37,30,31.09779147,47.41196659,4.546466109,270.13026729094116,mango
38,19,31,34.73823882,49.08864345,5.855119267999999,271.5333583024827,mango
8,33,29,29.98080499,49.48613279,6.442393461,276.0531754345255,mango
15,27,28,33.80398664,46.12866113,4.507523551,272.2090044649142,mango
34,16,25,30.07202564,50.96040505,6.10729559,277.1070287718336,mango
11,36,31,27.92063282,51.77965917,6.47544932,308.57232824325604,mango
33,29,34,31.40948821,49.21729127,6.832979508999999,280.58141400340816,mango
12,31,26,35.7877738,51.94190321,5.395275719,308.40847370103285,mango
12,34,28,33.36140093,45.02236377,6.13526938,303.01127855728396,mango
5,16,31,35.96054636,48.69677802,4.555688532,299.8906683804632,mango
1,30,29,28.33333307,51.39586505,6.4341977560000005,275.4737951744934,mango
16,35,31,32.27652024,50.19368841,5.316875978000001,292.1363110915167,mango
35,18,26,31.99490489,50.84881347,5.279388967,297.5043951836154,mango
4,40,26,27.58258929,48.56916221,6.720041791,291.55689802649914,mango
9,29,34,29.38471637,45.88744691,5.72742254,310.7075380626461,mango
2,38,33,32.38697531,53.2328243,4.691396195,269.86076789709807,mango
26,32,32,30.91471455,49.92963856,6.810186079,269.56835801790794,mango
34,38,31,35.37775595,45.58110023,6.454045329,297.6140626743081,mango
5,32,33,32.32362177,52.58967710000001,5.842763773,282.0069236568062,mango
31,29,26,28.22373428,47.40519056,5.024124683999999,298.9727488034559,mango
34,34,35,27.27433181,47.16808054,6.422710539,289.2957359515268,mango
36,19,32,27.10710832,50.70880979,4.94295037,278.1720964799561,mango
7,17,26,34.89226666,48.75613373,6.414526606,275.3131542872931,mango
38,15,27,33.7462686,48.50387598,6.777788126,277.7557825944218,mango
5,19,25,27.351105600000004,54.43945147,6.441328044,293.2274519014653,mango
37,36,26,32.89300162,52.61323969,4.650536197,286.34144354345193,mango
21,31,32,35.38598705,51.42664176,5.254532213,270.1695692826642,mango
37,36,27,27.552973600000005,47.90859131,5.910634533,270.58160976951245,mango
23,23,30,32.82141065,47.45553843,4.755273631000001,272.4643461752979,mango
36,26,26,30.17294105,51.0845903,6.814630246,289.2049570009858,mango
24,33,35,29.26382931,54.82257868,5.342866119,310.49997887605787,mango
26,18,30,32.06097197,51.08494181,6.336234623999999,294.46193511726796,mango
22,17,26,28.69818144,47.71875722,4.754435025,306.1972885374022,mango
11,34,32,29.14305008,49.40983294,6.831706773,298.1371358558007,mango
29,35,28,28.347161100000005,53.53903102,6.9674177660000005,270.57882427544655,mango
22,28,26,27.67256197,45.41692012,4.947683034,280.0129005972168,mango
23,24,32,28.1218093,46.16888595,5.630619901,281.7574605150238,mango
1,35,34,30.79375683,46.69536813,6.27339822,277.55838794201327,mango
2,24,34,28.89409382,54.80750249,6.472774648,287.38848940295014,mango
39,37,25,33.33024826,45.61143594,6.953246506,300.9676732098982,mango
15,36,27,27.78912455,53.96886679,5.6437102160000014,272.9261559884735,mango
3,18,31,31.65333432,48.20662669,6.392313972999999,273.2573893537634,mango
8,38,32,29.75150773,46.73723302,4.981816523,274.4467230795335,mango
33,31,34,31.32995611,50.22287593,5.421265282999999,268.1870950042883,mango
14,29,32,35.63627319,48.97047762,6.942520105,298.0136450920476,mango
18,20,26,31.66524687,51.98594645,5.435840509,268.95067417875623,mango
9,21,32,32.26935342,53.56092806,5.870116071,291.9261544131123,mango
20,30,27,27.81005614,51.59445462,4.74910393,291.76668691128776,mango
9,38,25,34.58561471,50.34035336,5.497946899,308.75545253421143,mango
26,24,34,31.27180992,52.23810152,6.811291098,268.0403340953584,mango
31,36,29,33.93679864,52.72170281,6.460542749,297.78879559644787,mango
14,18,35,31.09154239,47.02058367,4.791146778,274.68056048584214,mango
40,16,35,31.89356292,49.02450149,6.4841522000000005,267.46065589204403,mango
28,27,34,32.45465292,50.69693751,6.526654345,288.489003341258,mango
0,17,30,35.47478322,47.97230503,6.279133738,299.059103860994,mango
1,29,29,27.32961444,49.30347234,6.052026047000001,282.6421508775077,mango
2,36,31,30.90225239,49.95955487,5.73171945,275.87010858120635,mango
12,27,26,29.09382275,45.5661059,5.32307197,293.0627522164656,mango
7,28,35,30.02086169,46.78393776,4.66910839,294.6124498648427,mango
0,36,26,34.13072188,51.25786185,5.101206389,293.65208387464304,mango
26,35,31,33.44619894,53.05980465,5.339556562,300.0620235841037,mango
27,21,30,35.3915464,52.48823147,5.061081874,273.76374533049835,mango
22,38,31,31.53356352,53.06009323,5.8211060360000015,302.0640780057402,mango
22,18,31,30.764551500000003,47.93791463,5.956027059,270.5110950483347,mango
28,23,28,30.01821337,50.09831810000001,5.676032581,292.493195950963,mango
7,31,27,31.32863689,47.59319575,6.524114355,287.04238951980125,mango
29,34,26,33.88004781,54.39416048,6.2739536760000005,266.2955623521747,mango
8,37,33,28.07802689,54.9640534,6.128167757000001,297.76005515247215,mango
39,16,27,35.53845018,52.94641947,4.934964765,274.9849456110577,mango
40,24,25,28.70595247,50.44030129,5.445008416,291.7499513187768,mango
19,38,26,31.48451729,48.77926304,4.525722333,281.2553445152094,mango
21,21,30,27.69819273,51.41593238,5.403908327999999,310.55181884844666,mango
22,18,33,30.41235793,52.48100602,6.621623545,284.1524338176192,mango
31,20,30,32.17752026,54.01352682,6.207495815,276.3035303245223,mango
18,26,31,32.611261400000004,47.74916499,5.418475257000001,273.2745504088189,mango
24,130,195,29.99677232,81.54156612,6.112305667,180.84790038983303,grapes
13,144,204,30.7280404,82.42614055,6.092241627000001,185.689660947007,grapes
22,123,205,32.44577836,83.88504863,5.896343436,187.06959279522053,grapes
36,125,196,37.46566825,80.65968681,6.15526103,179.7430084700825,grapes
24,131,196,22.03296178,83.74372787,5.732453638,173.9826110978742,grapes
2,123,198,39.64851881,82.21079946,6.253034534,193.46766461692212,grapes
35,140,197,16.77557314,82.75241875,6.106190557000001,179.45054589475217,grapes
11,122,195,12.14190714,83.56812483,5.647202395,190.5077364202682,grapes
6,123,203,12.7567962,81.62497448,6.130310493,179.51064717247687,grapes
17,134,204,39.04071989,80.18393287,6.499604931,206.90425413359128,grapes
25,130,197,39.70772192,82.68593454,5.554831977,210.87628602300214,grapes
27,145,205,9.467960445,82.29335466,5.800242694,176.6164322189997,grapes
9,122,201,29.58748357,80.91934392,5.570290539,184.46696547611384,grapes
16,139,203,17.82803682,80.96093443,6.27564088,175.9219203758246,grapes
32,141,204,8.825674745,82.89753705,5.536645599,181.27355598649606,grapes
22,138,195,27.83487131,83.51444973,6.208196881,203.6050879238835,grapes
31,144,202,11.02105378,80.55557235,5.870600622,185.1433362008347,grapes
3,136,205,17.5862944,80.84806564,6.334771461,197.3513919614523,grapes
28,122,197,19.89363946,82.73366439,5.856575335,190.6285786151125,grapes
4,136,204,29.93707596,81.77713468,5.898944282,174.67026407775677,grapes
39,145,201,36.73126647,80.58931938,5.775600435,200.57315316945915,grapes
38,132,197,20.42094753,81.54185044,5.931101816,180.09740153838283,grapes
36,133,198,25.51939719,83.98351748,6.2286454,188.74063068828124,grapes
25,121,201,30.50734778,82.71775569,5.594240602999999,192.24545050425982,grapes
15,125,199,18.426993600000007,80.55625868,5.569230319,190.99392399983037,grapes
24,140,205,12.087022,83.59398734,5.93202852,186.7951578893757,grapes
13,132,203,23.60115364,82.48336987,6.423216506,204.41534354288711,grapes
5,126,197,12.80000387,81.20876367,6.417500829,180.76713725239745,grapes
30,120,200,38.06099482,82.24729637,6.234904253,175.35908755185886,grapes
23,142,197,39.06555518,82.03812973,6.000573725,189.26071792221228,grapes
26,135,203,33.78372897,81.16314317,5.6851027689999984,209.413404321008,grapes
7,126,203,16.76201707,82.00335557,5.662140095,204.60080365674938,grapes
32,139,198,35.89307536,82.66850729,6.358186848,178.58940885655653,grapes
9,141,202,21.01245395,81.17931863,6.119495295,177.99196885447972,grapes
20,142,196,10.89875873,80.01639435,6.207600782999999,186.89565578910472,grapes
32,129,201,16.36251869,83.00471609,6.48754639,197.93004580885497,grapes
3,134,199,20.28370163,81.32235739,5.81717753,196.03906540612192,grapes
38,138,204,25.11108456,83.25447587,6.325480034,203.53354387400557,grapes
14,131,198,33.4641162,83.86742974,5.562790949,183.91907256682552,grapes
20,122,204,11.7976469,80.86325389,6.487369687,172.92335669532068,grapes
40,126,201,11.36300891,80.03100049,6.116982944,196.48924575555216,grapes
36,128,204,25.23542319,80.68700527,5.695792761,180.5127728299026,grapes
11,132,197,15.99050693,81.23966573,5.7343170070000005,208.8984516262706,grapes
0,137,195,22.4359017,80.18612085,6.329499832000001,174.18656813514554,grapes
19,123,200,34.76086052,81.03544763,6.167013532,175.36995101340966,grapes
31,136,197,31.11047251,83.34010951,5.653776057999999,197.44186826576342,grapes
4,134,200,28.57828803,80.95628959,5.840256272,204.8135654210736,grapes
39,139,201,41.18664903,81.01783402,5.5399808120000005,186.87543704726548,grapes
8,127,196,27.02766138,83.17093908,5.833302165,195.61714090434174,grapes
39,138,203,21.19339319,82.33098331,6.399433771,209.77104342528045,grapes
32,120,204,10.38004759,83.44518113,6.138958698,181.8748120063502,grapes
12,142,203,31.3115978,82.56407013,5.972850837999999,172.69718447649086,grapes
8,133,195,20.46657776,80.97598029,6.456079585,196.93349854092085,grapes
8,139,199,29.36947679,81.53996362,6.3364266670000005,177.02804011178478,grapes
21,134,202,10.72302459,80.02130636,6.425419926,173.80452844362708,grapes
40,140,195,14.97846952,80.49979873,6.2943956760000015,198.22964475992308,grapes
39,127,202,15.3246651,81.67215994,6.477768039,198.1011065000519,grapes
19,120,195,18.73932187,81.12109244,5.931538447,205.6452877205731,grapes
21,139,201,19.3642553,83.36094029,5.980598579,180.94659478633235,grapes
17,136,195,41.20733624,81.61051026,6.389783283,176.13311736932275,grapes
33,139,203,33.34214482,82.51034633,5.693287415,194.55445254066387,grapes
22,133,201,23.81995682,80.12211649,6.00299607,181.42089470262727,grapes
32,130,196,40.66012294,81.24995984,6.372959542,207.46564068558587,grapes
37,135,205,11.82768186,80.2827185,5.510924848999999,207.74299897437228,grapes
15,140,195,13.28504331,83.54193816,5.69945282,175.73909294878652,grapes
39,132,196,35.83089092,83.32560104,5.778594403,206.11469317928407,grapes
40,121,199,26.18159716,81.03886263,6.315586313,176.73772504872167,grapes
40,132,202,24.57558351,80.70695797,5.9718130060000005,190.79643852656878,grapes
29,142,203,29.67229086,83.71498986,5.891195653,178.37907963395082,grapes
32,121,199,39.37102553,81.25353895,6.129812716,207.66114791413784,grapes
6,140,205,17.66558428,82.92903419,6.313085601,191.41712465795166,grapes
8,120,196,24.06679352,82.66396666,6.053662544,191.2298989728289,grapes
34,133,202,15.31413469,80.09711412,5.804799142,210.51540944057987,grapes
35,135,199,21.77466746,80.54942557,6.400719746,189.60216350648454,grapes
16,145,199,26.91624843,80.76838926,5.953966361,189.26666553162337,grapes
8,136,201,41.65602996,82.22118237,5.6092559920000005,208.106890724308,grapes
25,129,195,17.98667801,81.17712085,5.777271492000001,201.07031195432603,grapes
16,130,201,29.12033769,82.79092939,5.682395429,187.49740457761936,grapes
39,129,203,34.38922481,83.18392806,5.863996687,195.89991729692076,grapes
38,135,203,41.36106301,82.79782954,6.444373116,191.62508945447863,grapes
33,120,205,35.12158265,82.26890793,5.550832177999999,190.831409604872,grapes
35,125,204,19.6491772,80.15215777,6.107741787999999,206.17423947066703,grapes
1,132,200,16.27852801,82.94270065,5.620745638,178.7249558958058,grapes
39,140,203,21.11903604,80.63399198,6.349875906,189.14533627333338,grapes
28,145,202,19.2077707,82.90428409999998,6.484323189,179.71376631413636,grapes
6,128,200,25.96308415,82.57813624,5.838748311,193.154517438119,grapes
6,139,199,25.67385024,81.6212135,6.29099842,207.76976587658586,grapes
29,122,196,41.94865736,81.15595212,5.638328481,203.75851911562506,grapes
37,144,197,11.18994268,80.8084305,6.415555956,177.82955075429672,grapes
38,120,197,17.5438296,82.94703302,6.323722572,206.46467183757386,grapes
38,141,198,13.05809741,80.28297993,5.757009965,194.84491620915503,grapes
14,121,203,9.724457611,83.74765639,6.1586894060000015,209.13792751957072,grapes
6,125,204,27.92004934,82.93262435,5.7335398070000005,191.62452498514463,grapes
32,138,197,9.535585543,80.73112694,5.908724337000001,189.77504589592073,grapes
11,124,204,13.42988625,80.06633966,6.361141107000001,197.3278200566669,grapes
23,138,200,9.851242629,80.22631717,5.96537863,185.86956699563845,grapes
40,143,201,24.97256132,82.72828653,6.476757723,179.20887669327084,grapes
6,142,202,27.23708304,82.94573346,6.224542938,193.56800095884344,grapes
37,124,195,18.70679077,83.4795292,6.209928251,178.80907200344365,grapes
35,134,204,9.949929082,82.55138983,5.841138354,176.5413520538122,grapes
119,25,51,26.47330219,80.92254421,6.283818329,128.93075683607844,watermelon
119,19,55,25.18780042,83.44621709,6.818261382999999,102.78230384712037,watermelon
105,30,50,25.29954705,81.77527562,6.37620108,141.9758260975058,watermelon
114,8,50,24.74631269,88.30866319,6.581587932000001,145.50994022588816,watermelon
93,22,52,26.58740671,81.32563243,6.932739726,83.51252215564973,watermelon
80,26,55,24.53442564,88.989272,6.140099215,111.42485049141484,watermelon
85,27,45,26.0713757,88.7285657,6.467095849,144.88647981812537,watermelon
85,22,53,25.96534238,89.77076659,6.849471704,151.3120054422019,watermelon
82,22,45,26.22338015,85.34866045,6.512196212,132.57040282969692,watermelon
118,13,54,24.41311871,89.81574032,6.039584629,92.00494447410094,watermelon
83,25,53,26.49195283,80.04678201,6.057697106,144.62227868001372,watermelon
86,15,47,24.04355803,84.18406764,6.423898762,129.4391136470901,watermelon
101,10,47,25.5421695,83.31883376,6.936997681,144.02647214263402,watermelon
119,9,50,26.74550678,83.9195902,6.251286661,79.34503507849826,watermelon
104,17,46,25.7131428,80.22972777,6.190015912000001,88.19318062838848,watermelon
95,12,51,25.76484262,84.17269959999999,6.681606702000001,92.5532402563668,watermelon
102,14,52,26.79489868,89.64815231,6.51075991,144.67210910610854,watermelon
109,21,55,24.9004602,89.73524177,6.770278088,143.54842374597038,watermelon
81,18,50,26.80750629,88.22874955,6.429788072999999,148.7504603731522,watermelon
103,17,51,25.11189154,80.02621335,6.209888345,92.49888933410372,watermelon
105,14,50,26.2148837,87.68839820000002,6.419052193,152.05415528991185,watermelon
97,8,52,24.9103226,86.97190046,6.237861736,112.84949507233286,watermelon
120,19,49,25.79448878,84.26830701,6.762471628999998,139.7046164838075,watermelon
95,16,55,25.26931156,87.55055105,6.612847999,76.77074656394981,watermelon
83,29,52,25.76402693,87.5931128,6.704688865,99.60981291333414,watermelon
83,9,45,25.85483596,89.13163965,6.049609892,102.69580322950544,watermelon
91,21,50,24.33528185,81.44030363,6.762030215,108.36002818003091,watermelon
116,5,54,25.37601283,80.99313508,6.65398725,142.70368098966057,watermelon
112,28,54,24.86094646,85.05318563,6.738030547,135.24584889017012,watermelon
88,29,51,24.71885473,88.94568335,6.095689937,108.8945065486463,watermelon
118,15,45,24.21495706,84.20576992,6.538006356,107.16597504654689,watermelon
92,21,48,25.81692236,82.043255,6.377427122,133.4494719750289,watermelon
106,14,45,24.47018505,84.16390229,6.417011754,142.8480279759179,watermelon
99,5,47,24.13078816,84.84494575,6.649086972,119.43726447914867,watermelon
98,8,51,26.1793464,86.52258079,6.25933595,112.63652421959317,watermelon
108,22,46,26.17668721,86.72952049999998,6.121168559,127.68726655083856,watermelon
119,7,55,26.03867719,84.6378378,6.031424482,93.24198674861685,watermelon
117,27,48,26.53259325,82.39053979,6.835268183999999,131.43327228263024,watermelon
109,10,53,26.81938687,87.8274604,6.5517503060000015,99.65110055112666,watermelon
80,16,46,25.50405534,81.40297428,6.940236218,108.96600102483276,watermelon
100,18,52,26.20234499,80.38266489,6.87606733,139.80918555548453,watermelon
91,7,53,25.13735887,89.28272716,6.457216535,89.88684652156242,watermelon
86,6,53,25.92030221,83.47202566,6.921847887999999,84.40459757185222,watermelon
107,5,52,26.6634609,89.98405233,6.8814257460000015,143.39056935510345,watermelon
103,16,49,24.06731461,81.64075303,6.915717008,121.58605671901437,watermelon
101,20,48,24.6774157,82.75411437,6.206247493999999,142.03605296705524,watermelon
85,25,47,26.11440416,87.64081095,6.29542477,147.5273774487812,watermelon
84,7,51,26.81530456,87.65694462,6.399669044,136.9616563367916,watermelon
102,28,54,25.15623099,80.27525115,6.862157042000001,136.01597344950235,watermelon
98,25,52,25.2801372,83.15393658,6.224066378,112.11247833751288,watermelon
97,25,50,26.22005978,80.90127035,6.093814669,111.3067064777196,watermelon
90,16,45,24.92093261,80.61750795,6.291540277999999,116.97941997845733,watermelon
95,12,46,26.21667586,81.01009354,6.32281728,132.7733352797642,watermelon
82,23,49,26.81383586,87.21986949,6.873283991,121.40431443926522,watermelon
82,25,51,24.31334971,87.47409052,6.074209622000001,107.55569842894387,watermelon
110,28,46,24.29105004,88.04541346,6.49889585,119.69076957292721,watermelon
118,21,51,24.42998931,86.33904774,6.678805092,109.36723737665518,watermelon
120,20,45,25.66576039,88.6984228,6.114128685,131.12726013035865,watermelon
91,7,52,25.07803672,83.46230461,6.405054243,139.50160793850938,watermelon
81,6,55,24.88910524,85.87059083,6.110142735,121.41207630700698,watermelon
101,13,54,25.42900869,82.91481799,6.828982708,139.2773185176863,watermelon
101,17,55,24.37118217,87.1269128,6.451499763999999,94.16614987378254,watermelon
111,6,53,26.493064500000006,88.59143088,6.313512998999999,99.65836433048045,watermelon
107,10,49,25.83202912,89.00481725,6.755192025,96.50925571873108,watermelon
115,11,46,24.41592661,89.39655519,6.623167177000001,77.52288809324814,watermelon
84,25,52,24.37190239,81.2514818,6.12532356,92.50824102935849,watermelon
120,7,47,24.24782473,83.03687902,6.653867608,133.20325575583982,watermelon
91,12,46,24.64458469,85.49938185,6.343942518,108.32554258467472,watermelon
89,22,52,24.89681131,86.10782926,6.217300786,126.96028478785234,watermelon
113,19,46,25.41864024,81.12122989,6.286387658,112.9938600223072,watermelon
97,22,50,26.26028739,86.14585891,6.769893799999998,149.4439421166521,watermelon
117,30,50,24.90123934,87.20772913,6.744966312000001,101.69470709352368,watermelon
90,14,52,24.84740848,89.20454622,6.391858432,152.14422236070195,watermelon
104,23,47,26.98212846,86.70068316,6.770434148,87.51203880208105,watermelon
81,16,45,26.90435747,86.25426228,6.727468157000001,152.45464691844916,watermelon
88,5,47,25.86475496,86.67468041,6.662244646,80.77613048419896,watermelon
92,7,45,26.70607759,81.14149505,6.944640222,120.65399241092746,watermelon
81,18,50,26.44019475,80.91934337,6.507110986,106.42233463435302,watermelon
111,5,55,26.283443,84.42478917,6.520663422,117.86445743387863,watermelon
108,23,51,26.84366082,83.85039964,6.106500787000001,77.16448267839105,watermelon
113,30,50,26.03967219,83.9862443,6.277484042999999,91.22891470898169,watermelon
83,10,53,24.92994759,85.00802358,6.195142279,110.04637520768851,watermelon
101,11,51,25.50736962,84.24340241,6.792035575,92.5001607874974,watermelon
114,21,55,25.4438391,87.93923120000002,6.472756256,143.80313815255897,watermelon
99,6,45,26.12588914,86.5507939,6.000975617000001,79.02814793859991,watermelon
92,20,55,25.10474753,87.52676159999999,6.5877912620000005,150.54800346505317,watermelon
92,7,48,26.27520631,86.63249555,6.956508826,131.74504350238075,watermelon
91,24,55,26.27061608,83.09194521,6.259086582999999,102.37432763199405,watermelon
110,21,54,26.73690828,87.82430156,6.747537642,105.05768755792694,watermelon
112,25,51,25.04746944,85.5667282,6.932537231,140.7557435379285,watermelon
89,25,54,24.69368934,85.56967628,6.353107392999999,110.95348008731271,watermelon
100,10,53,24.54356968,84.60808277,6.211748957,84.01829034105747,watermelon
83,22,54,25.89762315,81.96664832,6.277245253999999,132.17723519365964,watermelon
95,14,50,26.6333118,84.31756844,6.560443519,139.18948789112767,watermelon
119,30,49,25.35794749,80.45846265,6.903020221,106.04573925977647,watermelon
97,12,47,25.28784623,89.63667876,6.765094963999998,146.77709620502003,watermelon
110,7,45,26.63838589,84.69546874,6.189213927000001,108.37217030359147,watermelon
96,18,50,25.3310446,84.30533791,6.904241707000001,82.18947785304059,watermelon
83,23,55,26.89750174,83.89241484,6.463271076,91.59441070366258,watermelon
120,24,47,26.98603693,89.4138489,6.260838965,147.78626479601553,watermelon
115,17,55,27.57826922,94.11878202,6.776533055,30.34274023589363,muskmelon
114,27,48,27.82054812,93.03555162,6.528404377999999,23.564030817778054,muskmelon
101,25,52,29.09910406,94.22237826,6.750145572,8.919046452437039,muskmelon
118,18,52,28.04943594,90.83130708,6.562832807,2.1238921764766907,muskmelon
95,26,45,29.91690582,94.55695552,6.117530021,30.64357644761491,muskmelon
81,25,49,29.86895762,93.25103208,6.076459669,23.326475191868788,muskmelon
117,24,53,29.17220859,92.21405224,6.293486295,4.208125052874327,muskmelon
114,30,51,29.24908541,90.06998135,6.069171847000001,22.064139463978663,muskmelon
113,6,52,27.76317235,90.35567642,6.740983646,19.292969188129252,muskmelon
108,26,52,28.82629037,94.26765349,6.201797639,23.233784608856787,muskmelon
81,30,48,28.52379742,92.09688432,6.041027474,37.2209235447654,muskmelon
115,9,52,29.06785065,90.97685539,6.019372459,34.340021517458396,muskmelon
83,7,45,29.08417927,90.73891887,6.704104127000001,19.732622490942656,muskmelon
84,21,55,28.47090661,94.79453182,6.494251024,3.367516727009927,muskmelon
109,26,45,28.27973674,90.38971208,6.224535448999998,5.314552600596567,muskmelon
95,27,55,28.47212559,91.21322065,6.160414414,2.6017947046734538,muskmelon
119,5,55,29.68846716,94.30111601,6.168757984,25.550037626429926,muskmelon
110,14,51,27.02415146,91.66737633,6.085444691,4.0440813904878,muskmelon
82,18,48,29.09588297,94.16748386,6.1590508160000015,25.035661736626295,muskmelon
87,14,48,29.69238699,92.58862544,6.606033244,34.304500772540884,muskmelon
85,9,53,28.20619412,92.86798698,6.447662945,33.05662283012235,muskmelon
100,6,53,29.05248036,93.92217834,6.105909623,13.318356879399534,muskmelon
107,12,46,29.57240298,93.61870344,6.559763394,28.36385638801485,muskmelon
91,13,47,29.10968327,92.43510994,6.14410903,29.855063980736226,muskmelon
102,25,50,28.20480805,92.91440379,6.099662369,0.5733893989244079,muskmelon
117,25,53,29.11858526,92.12543021,6.413927319,16.610402248515445,muskmelon
85,21,52,29.62800691,90.10051615,6.0751441160000015,13.43269767350223,muskmelon
104,25,55,29.81196601,90.36881284,6.123802502,9.546202837172192,muskmelon
102,24,54,27.72338349,90.93897939,6.698468621,10.051073646248108,muskmelon
116,25,50,29.26092798,92.92367701,6.088885814,32.74719849676974,muskmelon
100,17,48,29.72791119,94.29753295,6.367800632000001,24.33341215722644,muskmelon
110,25,54,28.91105641,90.78413842,6.425930938,12.461720446217573,muskmelon
104,25,51,28.96361426,93.88482153,6.469983276000002,12.913963038081825,muskmelon
107,11,54,28.59052369,91.33617236,6.094016337999999,35.57591924106288,muskmelon
98,26,52,27.33897716,90.69759008,6.150090898999999,32.68884154994473,muskmelon
88,17,52,29.90415889,90.75284363,6.646962425,19.918202298671087,muskmelon
87,25,46,27.42711692,90.02696201,6.379690748,5.935003700255815,muskmelon
120,8,46,29.55657523,90.70937262,6.732834334,31.432991186516524,muskmelon
95,13,46,29.84070774,93.76312893,6.126019932,11.83759195008305,muskmelon
108,22,47,28.53545677,91.72742702,6.161123579,18.95726227904762,muskmelon
82,13,52,27.11535046,94.86907886,6.442810053,24.316475224598584,muskmelon
120,23,55,27.84492803,91.60666594,6.732049075,24.15918272029945,muskmelon
110,22,47,29.03157242,91.82172592,6.243673725,18.223323931689688,muskmelon
95,23,45,27.82424457,90.56698742,6.266208727,3.7734514389292384,muskmelon
106,10,49,27.72653142,92.00687531,6.350623739,0.0,muskmelon
99,12,52,28.69708334,94.30759855,6.002927293,7.735976127431173,muskmelon
106,20,51,29.73019662,90.97015715,6.342573112,1.0758521061887814,muskmelon
83,11,53,29.54097171,92.91778307,6.163921247999999,6.761605685050084,muskmelon
117,19,55,28.80311922,91.78336933,6.121745389,19.090618245943116,muskmelon
98,26,49,27.29035669,90.53330091,6.130160472999999,12.659736388816441,muskmelon
113,20,48,27.46583649,94.87679041,6.440584681,27.245218948031027,muskmelon
101,17,47,29.49401389,94.72981338,6.185053234,23.502946045815932,muskmelon
98,7,45,27.79161808,92.51054946,6.157724816,25.607775133404598,muskmelon
93,22,48,29.12533739,91.52291141,6.776987974,6.526831274295537,muskmelon
95,21,47,27.93114233,93.56161439,6.431970877,1.7347356919849302,muskmelon
109,12,48,29.45771748,92.12534736,6.708743843,2.12346879556462,muskmelon
118,12,47,27.96872279,92.17444796,6.010739645,33.67773700681597,muskmelon
100,14,49,29.48882958,91.07574233,6.365956657999999,22.38844307482624,muskmelon
89,9,47,29.47156259,90.77069618,6.6683827660000015,32.92446044814723,muskmelon
95,16,46,27.076726500000003,90.14362622,6.74669542,16.345430328164237,muskmelon
95,7,45,27.30008597,90.80015308,6.031665834,18.825580946913327,muskmelon
87,6,45,29.82729394,90.79007335,6.40077205,10.141283193215136,muskmelon
93,20,50,29.93061247,93.22980899,6.448792688999999,15.947139177875485,muskmelon
84,29,49,29.94349168,93.90741192,6.251420275,0.6897819116526188,muskmelon
111,5,47,28.03306461,91.47355778,6.2744528110000015,3.731442669686108,muskmelon
111,5,52,29.8843055,94.0371147,6.135996372,3.0408461073174022,muskmelon
111,15,54,27.7058373,92.91185695,6.194090172,7.134618454525545,muskmelon
89,11,47,29.78714005,94.65343534,6.327822962000001,29.5078213199184,muskmelon
110,15,48,28.57819995,92.86597437,6.2125672110000005,28.4776969735484,muskmelon
95,30,52,29.48069921,90.33698678,6.640470862999999,22.45583881670905,muskmelon
115,12,52,27.51492243,94.96218673,6.685553129,3.1097154522345263,muskmelon
120,25,50,28.05457761,94.81637388,6.327210469,6.312071682497117,muskmelon
102,11,45,29.03167341,93.12603235,6.35544263,15.20611121441248,muskmelon
94,5,55,28.5854649,91.89216849,6.085682343999999,25.72149193890457,muskmelon
84,18,46,27.08808014,93.42402083,6.781050372999999,19.699680695892976,muskmelon
107,22,54,27.99611732,90.84660317,6.630301421,5.426392390402225,muskmelon
80,18,52,27.87317436,91.14849627,6.484799661,14.80584898948145,muskmelon
86,18,45,28.96586565,90.71832938,6.566759102000001,7.891368024201495,muskmelon
113,28,48,28.87726019,92.48839665,6.170520517999999,16.311550295108653,muskmelon
115,18,53,29.17052093,94.19790371,6.0124803510000016,7.164968000388904,muskmelon
82,20,54,29.34033587,90.01506395,6.541150335,4.757153107179304,muskmelon
98,22,47,29.07265321,91.91533173,6.341400922,33.246045485557495,muskmelon
117,25,54,28.68275966,92.50969311,6.150686363999999,34.310734991901995,muskmelon
83,15,49,28.92705913,91.39356832,6.438008152999999,11.524146211217609,muskmelon
120,16,51,27.99901833,91.64193051,6.547041902999999,11.853412742227603,muskmelon
111,5,50,27.59350075,91.79742953,6.399891457000001,17.85344363357132,muskmelon
85,21,47,29.87331077,90.60932469,6.186770318,17.29272732867845,muskmelon
90,23,54,28.55852465,90.45773041,6.159020864,27.194662224953195,muskmelon
99,29,55,29.19378695,91.46241065,6.660954816,24.174441317486195,muskmelon
102,11,47,27.98780984,92.78226196,6.504906978999999,26.729019856586905,muskmelon
